job_title,company_name,rating,experience,salary,location,job_description,skills
Application Developer: AWS Cloud FullStack,IBM,4.1,4-8 Yrs,Not disclosed,Hyderabad,Required Technical and Professional Expertise . Should be AWS certified Developer Lambd...,"golang,sql,mesos,devops,lambda functions,kubernetes,continuous integration,css"
Cloud Computing Intern,Cloud Counselage,3.9,0-2 Yrs,Not disclosed,Mumbai,"This internship offers a unique chance to work on real-world projects, contribute to th...","Computer science,Cloud computing,Networking,Access management,Analytical,Network security,Information technology,Virtualization"
Software Development Engineer,Accenture,4.0,5-10 Yrs,Not disclosed,Chennai,"Perform maintenance, enhancements and / or development work. Must have skills : Cloud I...","software development,application development,gcp,cloud infrastructure,aws,algorithms,rest,python"
DevOps Lead Engineer,Creative Synergies,4.4,8-10 Yrs,Not disclosed,Bengaluru,. Technical Skill and Tools Requirement,"Cloud computing,Automation,GCP,devops,Software development life cycle,Application security,SCM,Troubleshooting"
Software Engineer Intern,True Beacon,None,3 months duration,Unpaid,Bengaluru,None,
Senior Google Cloud Engineer,CNN Itech Solutions,None,6-11 Yrs,Not disclosed,Remote,Preferred candidate profile 5+ years experience as a Cloud Engineer on GCP public cloud...,"GCP Landing Zones,Bigquery,Google Cloud Services,Gcp Cloud,Google Cloud Platform Administration,Golang,Cloud Foundations,Cloud Storage"
Cloud Engineer,Protocol Zone,4.5,3-7 Yrs,5-10 Lacs PA,Ahmedabad,"Solves difficult and complex problems with a fresh perspective, demonstrating good judg...","Cloud Engineering,Cloud Deployment,Cloud Computing,Aws Cloud,Cloud Applications,GCP,Cloud Architecture,cloud design"
Cloud Engineer,Primeindus Fintech Solutions,None,2-4 Yrs,Not disclosed,Bengaluru,Cloud Engineer (Rotational Shift) Morning and Night. We are seeking a highly skilled an...,"Jenkins,Cloud Computing,Deployment,Cloud Infrastructure,Azure Devops,CI/CD,GitLab,Cloud"
Cloud Platform Engineer,Xoom,None,1-3 Yrs,Not disclosed,"Chennai, Bengaluru","Oversee the implementation, maintenance, and optimization of cloud-based solutions . M ...","Cloud computing,Automation,Configuration management,Cloud,Resource management,Operations,Virtualization,Financial services"
Product Support Engineer,Highradius,3.0,0-5 Yrs,Not disclosed,Hyderabad,S / he should be keen to learn about our complex software products and have a people-fi...,"sql queries,product support,analytical,application troubleshooting,problem solving,networking,sql,cloud"
Azure Databricks Data Engineer/Developer,Infosys,3.8,5-8 Yrs,Not disclosed,Bengaluru,"MCA, MSc, BBA, BSc, BCA, Bachelor of Engineering . Service Line Analytical abilities, S...","solution architecting,debugging,software quality assurance,project life cycle,design principles,azure databricks,c#,python"
Software Developers & Testing Engineer - TOP MNC,Isoftway Innovations,None,0-5 Yrs,2.75-7.75 Lacs PA,"Hyderabad, Chennai, Bengaluru","We’re looking for motivated individuals to assist in the development, Testing, and main...","Software Development,Software Testing,Test Engineering,Top,Engineering,Software,Development"
Software Developer Engineer,Siemens,4.1,0-7 Yrs,Not disclosed,Bengaluru,"Experience in developing application using Web APIs / Node JS, DB(SQL / NoSQL) persiste...","Object oriented design,C++,NoSQL,GCP,Debugging,Consulting,Architectural design,Scrum"
Software Development Engineer (SDE-1) / Full Stack Developer,One Muthoot,None,0-2 Yrs,Not disclosed,Bengaluru,. You should have knowledge and experience in Front End technologies . You should have ...,"Full Stack Developer,Software Development Engineer,Development,Full Stack,Software,Stack,Software development,Software engineering"
Technical Support Engineer Cloud Support Desk,CloudAge,4.8,0-1 Yrs,Not disclosed,Pune,The team should have adequate knowledge to resolve basic problems on their ownCoordinat...,"Cloud computing,FTP,Linux,VPN,Network security,HTTP,Windows,Technical support"
Solution Architect,Accenture,4.0,18-23 Yrs,Not disclosed,Bengaluru,Minimum . 18 year(s) of experience is required. Educational Qualification : Masters or ...,"project management,software development,technical leadership,enterprise architecture,cloud computing,microsoft azure,presales,sales"
Portfolio Solution Architect,Capgemini,3.8,14-16 Yrs,Not disclosed,Bengaluru,"Should have done hands-on development, design and architecture for multiple clients ove...","microsoft azure,cloud platform,artificial intelligence,java,aws,emerging technologies,kubernetes,python"
Cloud Architect,Culturecord Business Management Solutions,None,10-16 Yrs,24-30 Lacs PA,Chennai(Perungudi)," Manage cloud budgets, track spending, identify cost-saving opportunitiesEstablish cost...","cloud,Cloud Operations,Cloud Applications,Aws Cloud,Cost Optimization,Cloud Infrastructure,IT Operations,Cloud cost"
Cloud Solution Architect,Accenture,4.0,15-19 Yrs,Not disclosed,Bengaluru,Minimum 15 year(s) of experience is required. Educational Qualification : GraduateQuali...,"public cloud,microsoft azure iaas,microsoft azure,sales,iaas,c#,kubernetes,cloud migration"
Cloud Platform Architect,Accenture,4.0,7-12 Yrs,Not disclosed,Bengaluru,Project Role :Cloud Platform ArchitectProject Role Description :Oversee application arc...,"cloud security,service management,process design,microsoft azure,aws,public cloud,application design,cloud migration"
Product Manager - IBM Cloud Platform Automation,IBM,4.1,0-1 Yrs,Not disclosed,Bengaluru,Required Technical and Professional Expertise . Bachelors degree in computer science or...,"github,product management,portfolio management,agile,aha,kubernetes,c++,python"
Software Developer/Trainer,Thrive Info Tech,None,No fixed duration,Unpaid,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",None,
AWS Architect,Intone Networks,4.1,4-9 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Ensuring that projects are completed within budget, on time, and to the satisfaction of...","kubernetes,python,management skills,presentation skills,microsoft azure,convincing power,docker,amazon ec2"
Manager - Software Test Engineering,Siemens,4.1,4-9 Yrs,Not disclosed,Bengaluru,. Ability to work independently and as part of a team. DesiredSkills: . 10+ years of ex...,"Cloud computing,Analytical,Consulting,Agile,Siemens,Software development life cycle,HTML,Selenium"
Software Development Engineer,Accenture,4.0,2-5 Yrs,Not disclosed,Chennai,"Project Role :Software Development EngineerProject Role Description :Analyze, design, c...","cloud application development,software development,oracle,oracle cloud,project delivery,python,css,hibernate"
Software Development Engineer,Accenture,4.0,3-8 Yrs,Not disclosed,Chennai,Minimum 3 year(s) of experience is required. Educational Qualification : 15 years full ...,"data services,software development,google,data engineering,docker,c#,kubernetes,python"
Application Architect,Accenture,4.0,3-8 Yrs,Not disclosed,Bengaluru,Minimum 3 year(s) of experience is required. Educational Qualification : 15 years full ...,"security compliance,networking,cloud infrastructure,terraform,cloud automation devops,continuous integration,kubernetes,microsoft azure"
Application Architect: Asset Management,IBM,4.1,5-9 Yrs,Not disclosed,Bengaluru,"Customer Interactions, Requirement Gathering, Project Execution / Delivery Required Tec...","websphere,actuate,system analysis,customer interface,kafka,c#,legacy,oracle"
MTS Silicon Design Engineer,"Advanced Micro Devices, Inc",3.9,7-12 Yrs,Not disclosed,Bengaluru,"PREFERRED EXPERIENCE: . Experience with CPU, GPU, or computer system microarchitecture ...","Cloud computing,C++,SOC,Artificial Intelligence,Silicon,Gaming,MTS,Python"
Infrastructure as Code Engineer,Accenture,4.0,2-7 Yrs,Not disclosed,"Chennai, Bengaluru",Project Role :Infrastructure as Code EngineerProject Role Description :Responsible for ...,"python,configuration management,infrastructure,troubleshooting,provisioning,continuous integration,redhat linux,microsoft azure"
DC Engineer Specialist,Hexaware Technologies,3.6,2-5 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Qualifications: . Bachelors degree in Computer Science, Information Technology, or a re...","Cloud computing,Automation,Compliance,Networking,Infrastructure management,Disaster recovery,Windows,Load balancing"
Lead Cloud Engineer,Mindsprint,3.9,6-10 Yrs,Not disclosed,"Chennai, Bengaluru",Required skills and qualifications: . 6+ years of non-internship professional cloud eng...,"Aws Cloud,Azure Cloud,Cloud Administration,Cloud,AWS,Administration,Microsoft Azure"
Cloud Engineer,SANeFORCE.com,3.9,3-8 Yrs,Not disclosed,Chennai,Experience: 3+ years .,"continuous integration,cd,cloud security,load balancing,dns,ci/cd,distribution system,microsoft azure"
Cloud Engineer,Nityo Infotech,3.2,3-9 Yrs,Not disclosed,Chennai,"Experience with scripting languages such as Python, Bash, or PowerShell Good understand...","Analytical skills,Cloud computing,Root cause analysis,Automation,Interpersonal skills,Powershell,GCP,Infrastructure"
Associate Cloud Operations Engineer II,Powerschool India,3.7,2-6 Yrs,Not disclosed,Chennai,Participate in 24 / 7 on-call support including shift rotations where requiredBachelor ...,"Computer science,Cloud computing,Root cause analysis,continuous integration,orchestration,Configuration management,Customer support,Application software"
DevOps Cloud Engineer,Cloudjournee,4.9,3-5 Yrs,Not disclosed,Bengaluru,Nagios) Apache or Tomcat or JBoss implementation/ configuration/ troubleshooting Workin...,"Cloud computing,CVS,Tomcat,JBoss,Perl,Troubleshooting,Apache,Ruby"
Dot Net Developer,Braintree Infotech,None,2-3 Yrs,Not disclosed,Chennai(Kodambakkam),Preferred candidate profile . 2 to 3 years of development experience using C# .and VB.N...,"C#,VB.net,Visual Basic,VB SCRIPT,Winforms,VB,Scripting,.Net"
Infrastructure Engineer,Accenture,4.0,0-2 Yrs,Not disclosed,Bhubaneswar,2 year(s) of experience is required. Educational Qualification : 15 years full time edu...,"commvault backup administration,google,cloud platform,gcp,cloud infrastructure,vmware,microsoft azure,networking"
Infrastructure Engineer,Accenture,4.0,0-2 Yrs,Not disclosed,Jaipur,Educational Qualification : 15 years full time education. Summary :As an Infrastructure...,"commvault backup administration,google,cloud platform,gcp,cloud infrastructure,vmware,microsoft azure,networking"
Infrastructure Engineer,Accenture,4.0,0-2 Yrs,Not disclosed,Indore,Project Role :Infrastructure EngineerProject Role Description :Assist in defining requi...,"commvault backup administration,google,cloud platform,cloud infrastructure,platform architecture,vmware,microsoft azure,networking"
Infrastructure Engineer,Accenture,4.0,0-2 Yrs,Not disclosed,Bhubaneswar,Project Role :Infrastructure EngineerProject Role Description :Assist in defining requi...,"python,vmware,linux internals,linux,bash,dns,hyper-v,microsoft azure"
Infrastructure Engineer,Accenture,4.0,0-2 Yrs,Not disclosed,Indore,Project Role :Infrastructure EngineerProject Role Description :Assist in defining requi...,"python,vmware,linux internals,linux,bash,dns,hyper-v,microsoft azure"
Infrastructure Engineer,Accenture,4.0,0-2 Yrs,Not disclosed,Jaipur,Project Role :Infrastructure EngineerProject Role Description :Assist in defining requi...,"vmware,linux internals,ansible,puppet,linux,dns,hyper-v,microsoft azure"
Infrastructure Engineer,Accenture,4.0,0-2 Yrs,Not disclosed,Coimbatore,Project Role :Infrastructure EngineerProject Role Description :Assist in defining requi...,"python,vmware,linux internals,linux,bash,dns,hyper-v,microsoft azure"
Azure Devops Engineer,Siemens,4.1,0-6 Yrs,Not disclosed,Chennai,"Bachelor s degree incomputer science, Engineering, or a related fieldProven experience ...","Computer science,Backend,Web technologies,Architecture,Database design,devops,Consulting,Siemens"
Infrastructure Engineer,Accenture,4.0,0-2 Yrs,Not disclosed,Coimbatore,Educational Qualification : 15 years full time education. Summary :As an Infrastructure...,"commvault backup administration,microsoft azure,gcp,cloud infrastructure,aws,vmware,google,networking"
Application Developer: Cloud FullStack,IBM,4.1,3-7 Yrs,Not disclosed,Mysuru,Preferred Technical and Professional Expertise . Creative Problem solving skillsRequire...,"docker,java,rest,microsoft azure,spring boot,kubernetes,microservices,ansible"
Python AWS Engineer,ITC Infotech,3.9,3-8 Yrs,"50,000-60,000 PA",Gurugram,"Strong programmer in Python, Spark, AWS. Handling different data, knowing the challenge...","algorithms,technical,analytical,glue,amazon redshift,emr,docker,git"
Storage Solutions Leader,IBM,4.1,5-10 Yrs,Not disclosed,"Pune, Bengaluru",Required Technical and Professional Expertise Preferred Technical and Professional Expe...,"systems software,technical leadership,solution development,file system,e2e,tcp,application software,c++"
Cloud Operations Manager,Nokia,4.2,3-8 Yrs,Not disclosed,Bengaluru,The Cloud Operations Manager plays a crucial role in our team. This position involves m...,"azure cloud services,microsoft azure,google,site reliability engineering,configuration management tools,c#,kubernetes,project management"
Sr. Cloud Engineer - AWS,Quatrro,3.5,4-5 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Include a strong understanding of cloud computing technology and infrastructure and exp...,"Cloud computing,Networking,Cloud,Back office,Support services,Outsourcing,Project delivery,AWS"
Application Support Engineer,Accenture,4.0,7-12 Yrs,Not disclosed,Chennai,Project Role :Application Support EngineerProject Role Description :Act as software det...,"microsoft azure iaas,microsoft azure,troubleshooting,cloud infrastructure,iaas,c#,networking,sql server"
Azure Cloud Solution Architect,Siemens,4.1,6-12 Yrs,Not disclosed,Chennai,5+ years of experience) . 8+ years of software development / engineering experience . S...,"Cloud computing,Automation,Front end,Networking,Configuration management,Consulting,Budgeting,Solution Architect"
AWS Cloud DevOps Lead,Umbrella Infocare,4.3,8-12 Yrs,Not disclosed,Mumbai,Bachelors degree & AWS Certified  You will lead our team of 10-15 DevOps and cloud engi...,"Cloud computing,GIT,Analytical,Social media,Information security,HTML,Budgeting,AWS"
"Software Engineer, Senior Fullstack",Affinity Global Advertising,3.0,2-6 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Contributing to team and organizational improvements in process and infrastructure . Im...,"System architecture,Cloud computing,Backend,HP data protector,Architecture,Coding,Performance testing,Troubleshooting"
"Senior Software Engineer, Fullstack",Affinity Global Advertising,3.0,2-6 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Contributing to team and organizational improvements in process and infrastructure . Im...,"System architecture,Cloud computing,Backend,HP data protector,Architecture,Coding,Performance testing,Troubleshooting"
Buffer - AWS Cloud Architect,Hitachi Data Systems,3.7,5-10 Yrs,Not disclosed,Hyderabad,"Bachelors degree in Computer Science, Information Technology, or related field. We don ...","Cloud computing,Automation,Powershell,Consulting,Disaster recovery,Equity,Information technology,Monitoring"
Platform Engineer- Client Engineering,IBM,4.1,1-3 Yrs,Not disclosed,Mumbai,Preferred Technical and Professional Expertise . At least 1 year in a technical operati...,"training,artificial intelligence,data science,onboarding,microsoft azure,kubernetes,continuous integration,ibm cloud"
Application Consultant: Edge & Network Cloud,IBM,4.1,6-9 Yrs,Not disclosed,Gurugram,IBM Application Consultants work directly with our clients on key initiatives. You will...,"api,wan connectivity,servicenow,agile,sdn,kubernetes,cloud technologies,docker"
Application Consultant: Edge & Network Cloud,IBM,4.1,3-7 Yrs,Not disclosed,Gurugram,IBM Application Consultants work directly with our clients on key initiatives. You will...,"api,wan connectivity,servicenow,agile,sdn,kubernetes,cloud technologies,docker"
Applied Cloud Computing Data scientist,Applied Cloud Computing,2.9,3-8 Yrs,Not disclosed,Bengaluru,Highly proficient in generating business insights from Data :- Minium 3 years . Hands o...,"Cloud computing,cloud security,Consulting,Security services,SAGE,Oracle,microsoft,SQL"
Engineer II-AI/ML Engineering,Verizon,4.1,1-3 Yrs,Not disclosed,"Hyderabad, Chennai, Bengaluru",Youll need to have: . Bachelors degree or one or more years of work experienceExperienc...,"AI/ML Engineering,deep learning,Azure,GCP,JavaScript,data structures,cloud computing,AWS"
DC Engineer Consultant,Hexaware Technologies,3.6,7-9 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Deep expertise in Azure Kubernetes architecture and concepts, with hands-on experience ...","Computer science,Cloud computing,Automation,Compliance,Networking,Active directory,Network security,Application development"
DC Engineer Consultant,Hexaware Technologies,3.6,10-15 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Qualifications: . 10-15 years of experience in network engineering roles, with a focus ...","Cloud computing,Ccie,Compliance,Networking,Configuration management,Network security,Troubleshooting,cisco"
Lead Software Engineer - Angular,Cloud Destinations,3.7,5-8 Yrs,Not disclosed,Chennai,"Bachelors degree in Computer Science, Software Engineering, or a related technical fiel...","Cloud computing,Front end,SOA,Postgresql,MySQL,Javascript,Agile,Scrum"
Application Tech Support Practitioner,Accenture,4.0,0-2 Yrs,Not disclosed,Bengaluru,Project Role :Application Tech Support PractitionerProject Role Description :Act as the...,"information technology,technology operations,service desk management,service desk,voice support,project management,python,customer service"
Application Tech Support Practitioner,Accenture,4.0,0-2 Yrs,Not disclosed,Bengaluru,Project Role :Application Tech Support PractitionerProject Role Description :Act as the...,"information technology,technology operations,service desk management,service desk,voice support,project management,python,customer service"
Associate Software Engineer,ADP Solutions,4.1,0-1 Yrs,Not disclosed,Chennai,"Bachelor s degree in computer science, Information Technology, or relevant field . 0-1 ...","Analytical,Equity,Agile,Application development,Stored procedures,Troubleshooting,Information technology,Monitoring"
Cloud Migration Engineer,Accenture,4.0,3-8 Yrs,Not disclosed,Coimbatore,Project Role :Cloud Migration EngineerProject Role Description :Provides assessment of ...,"commvault,storage area network,microsoft windows,linux,cloud infrastructure,dpm,cloud migration,vmware"
Cloud Migration Engineer,Accenture,4.0,5-10 Yrs,Not disclosed,Noida,Educational Qualification : BE Computer Science Graduate. Summary :As a Cloud Migration...,"microsoft azure,gcp,aws,cloud computing,cloud automation devops,continuous integration,kubernetes,python"
Cloud Migration Engineer,Accenture,4.0,5-10 Yrs,Not disclosed,Bhubaneswar,Project Role :Cloud Migration EngineerProject Role Description :Provides assessment of ...,"commvault,veeam,linux,microsoft windows,cloud infrastructure,dpm,cloud migration,vmware"
Cloud Migration Engineer,Accenture,4.0,5-10 Yrs,Not disclosed,Indore,Project Role : Cloud Migration EngineerProject Role Description : Provides assessment o...,"python,configuration management,apache,spark,cloud computing,kubernetes,project management,cloud migration"
Cloud Migration Engineer,Accenture,4.0,3-8 Yrs,Not disclosed,Gurugram,Project Role : Cloud Migration EngineerProject Role Description : Provides assessment o...,"kubernetes,docker,powershell,cloud computing,cloud automation devops,python,cloud migration,vmware"
AWS Cloud Developer,Jrk Infotech,2.8,4-9 Yrs,Not disclosed,New Delhi,Jrk Infotech Private Limited is looking for AWS Cloud Developer to join our dynamic tea...,"continuous integration,kubernetes,python,dynamo db,amazon redshift,microsoft azure,aws lambda,docker"
Cloud Migration Engineer,Accenture,4.0,3-8 Yrs,Not disclosed,Indore,Project Role :Cloud Migration EngineerProject Role Description :Provides assessment of ...,"ms sql server administration,microsoft azure,cloud technologies,database administration,sql database,python,cloud migration,vmware"
AWS Azure Cloud Developer || Strategic Hiring,Globallogic,3.7,5-10 Yrs,Not disclosed,Pune,"Certifications: AWS Certified Developer, Azure Developer Associate, or equivalent certi...","continuous integration,ci/cd,networking,azure devops,azure vm,docker,cloud,azure functions"
Cloud Operations Engineer,Accenture,4.0,5-10 Yrs,Not disclosed,Gurugram,"Project Role : Cloud Operations EngineerProject Role Description : Deploy, configure, a...","nas,san,storage area network,network attached storage,netapp,release management,vmware,dns"
Cloud Native Engineer,Accenture,4.0,3-8 Yrs,Not disclosed,Indore,Educational Qualification : 15 years full time education. Summary :As a Cloud Native En...,"microsoft azure,docker,gcp,devops,aws,kubernetes,continuous integration,python"
Cloud Migration Engineer,Accenture,4.0,5-9 Yrs,Not disclosed,Hyderabad,Minimum 5 year(s) of experience is required. Educational Qualification : 15 years full ...,"microsoft azure iaas,cloud migration,oracle apps dba,oracle dba,aws,c#,asr,asp.net mvc"
Cloud Migration Engineer,Accenture,4.0,3-8 Yrs,Not disclosed,Hyderabad,Minimum 3 year(s) of experience is required. Educational Qualification : Bachelor of En...,"microsoft power bi,python,cloud security,information technology,cloud migration,vmware,microsoft azure,google"
Cloud Migration Engineer,Accenture,4.0,5-10 Yrs,Not disclosed,Bhubaneswar,Project Role :Cloud Migration EngineerProject Role Description :Provides assessment of ...,"data migration,cloud technologies,devops,oracle database architecture,aws,python,project management,performance tuning"
Cloud Operations Engineer,Accenture,4.0,5-7 Yrs,Not disclosed,Pune,Minimum 5 year(s) of experience is required. Educational Qualification : 15 yr of full ...,"release management,devops,cloud operations,cloud infrastructure,microsoft azure devops,continuous integration,kubernetes,microsoft azure"
Cloud Migration Engineer,Accenture,4.0,5-8 Yrs,Not disclosed,Hyderabad,"Minimum 5 year(s) of experience is required. Educational Qualification : 1Graduate, BE ...","ssi,vsam,mainframes,stakeholder management,microfocus,cloud migration,dbms,vehicle integration"
Cloud Operations Engineer,Accenture,4.0,5-10 Yrs,Not disclosed,Coimbatore,"Project Role :Cloud Operations EngineerProject Role Description :Deploy, configure, and...","release management,endpoint,cloud operations,cloud infrastructure,aws,continuous integration,vmware,microsoft azure"
Cloud Migration Engineer,Accenture,4.0,5-9 Yrs,Not disclosed,Kolkata,Minimum 5 year(s) of experience is required. Educational Qualification : GraduateA Grad...,"san,cloud migration,microsoft azure,storage area network,aws,nas,project management,python"
Cloud Migration Engineer,Accenture,4.0,5-10 Yrs,Not disclosed,Kolkata,Minimum 5 year(s) of experience is required. Educational Qualification : 15 years full ...,"cloud migration,vmware,microsoft azure,microsoft windows server administration,cloud computing,tcp,mcitp,windows xp"
Sr.Cloud Engineer,Tesseract,3.2,12-15 Yrs,Not disclosed,"Mumbai, Navi Mumbai","Experience with the ITIL framework, particularly Incident, Change, and Problem Manageme...","Cloud computing,Hibernate,Coding,Enterprise applications,Agile,Test cases,Open source,Middleware"
Cloud Engineer & IT-OT Integration Specialist,Siemens,4.1,2-6 Yrs,Not disclosed,Panaji,   We are seeking a highly skilled Cloud Engineer & IT-OT Integration Specialist to joi...,"Cloud computing,Linux,Networking,System integration,Windows,microsoft,Information technology,Analytics"
Support Engineer (Cloud),Gulf Infotech Llc,None,2-5 Yrs,Not disclosed,"Kochi, Mumbai",Gulf Infotech LLC is looking for Support Engineer (Cloud) to join our dynamic team and ...,"vmware,microsoft azure,networking,cloud support,docker,ansible,system administration,amazon ec2"
Sr. Cloud Computing Engineer,Cloud Counselage,3.9,4-7 Yrs,Not disclosed,Mumbai,"Mandatory Requirements: . Bachelors degree in Computer Science, Information Technology,...","Computer science,Cloud computing,Automation,Access management,Powershell,Network security,Information technology,infrastructure services"
Jr. Cloud Computing Engineer,Cloud Counselage,3.9,1-2 Yrs,Not disclosed,Mumbai,"Mandatory Requirements: . Bachelors degree in Computer Science, Information Technology,...","Computer science,Cloud computing,Automation,Networking,Access management,Powershell,Network security,Information technology"
Power BI Developer - DAX - Chennai (Parrys corner) - office job,Team Plus Staffing Solution,None,2-4 Yrs,4-7 Lacs PA,Chennai(Parrys),"BI software development, and present Power BI reports. Power BI reports and dashboards ...","Power Bi,Data Visualization,Dax,Data Modeling,Bi,Modeling,Data,Office"
Cloud Platform Engineer,Accenture,4.0,3-8 Yrs,Not disclosed,Bengaluru,Educational Qualification : 15 years full time education. Summary : As a Cloud Platform...,"performance testing,microsoft azure,cloud architecture,data modeling,infrastructure,kubernetes,cloud application development,python"
Cloud Platform Engineer,Accenture,4.0,3-8 Yrs,Not disclosed,Bengaluru,"Project Role :Cloud Platform EngineerProject Role Description :Designs, builds, tests, ...","microsoft azure,docker,cloud architecture,incident management,infrastructure,kubernetes,python,vmware"
Kotlin Backend Developers,Career Barista Services,None,3-8 Yrs,8-13 Lacs PA,Chennai(Mylapore),Develop & optimize backend services Implement new features into our applications Collab...,"Kotlin,GIT,Azure Cloud,Github,Spring Boot,Flutter,Microservices,Backend"
Wordpress Web Developer,Alok Infotech,None,2-4 Yrs,2.75-3.75 Lacs PA,Chennai(Teynampet),Monitoring the performance of the live website. WordPress Developer Requirements: . Bac...,"Wordpress CMS,Wordpress,Web Designing,AWS,Plugins,Plugin Customization,Woocommerce,CMS"
Big Data Developer,IQVIA,4.0,2-7 Yrs,Not disclosed,"Hybrid - Kochi, Chennai(Chennai Central RS)","Shell Script -> Shell scripts are used for batch processing of data, it can be used for...","SCALA,Big Data,Spark,SQL,Hive,Hadoop,Mapreduce,Hdfs"
Cloud Platform Engineer,Accenture,4.0,7-12 Yrs,Not disclosed,Bengaluru,Minimum 5 year(s) of experience is required. Educational Qualification : 15 years full ...,"cloud security,pega frameworks,cloud infrastructure,aws,cloud computing,pega prpc,ccsa,kubernetes"
Cloud Platform Engineer,Accenture,4.0,3-8 Yrs,Not disclosed,Bengaluru,"Project Role :Cloud Platform EngineerProject Role Description :Designs, builds, tests, ...","microsoft azure,docker,cloud architecture,infrastructure,aws,kubernetes,continuous integration,python"
Cloud Platform Engineer,Accenture,4.0,2-7 Yrs,Not disclosed,Bengaluru,"Project Role : Cloud Platform EngineerProject Role Description : Designs, builds, tests...","vmware administration,python,vmware,microsoft azure,aws,kubernetes,networking,apache tomcat"
Cloud Platform Engineer,Accenture,4.0,3-8 Yrs,Not disclosed,Bengaluru,"Educational Qualification : 15 years full time education. Must have skills: NetBackup, ...","data domain,netbackup,emc storage,storage area network,emc,kubernetes,networking,recovery"
Cloud Platform Engineer,Accenture,4.0,3-8 Yrs,Not disclosed,Bengaluru,Educational Qualification : 15 years full time education. Summary: As a Cloud Platform ...,"microsoft azure,docker,data modeling,terraform,aws,kubernetes,continuous integration,python"
Cloud Platform Engineer,Accenture,4.0,3-8 Yrs,Not disclosed,Bengaluru,"Can deploy infrastructure and platform environments, creates a proof of architecture to...","intune,cloud platform,cloud infrastructure,troubleshooting,aws,kubernetes,python,vmware"
Cloud Platform Engineer,Accenture,4.0,7-12 Yrs,Not disclosed,Bengaluru,Educational Qualification : Engineering graduate preferably Computer Science graduate 1...,"microsoft azure,data modeling,gcp,cloud infrastructure,aws,kubernetes,python,vmware"
Cloud Platform Engineer,Accenture,4.0,7-12 Yrs,Not disclosed,Bengaluru,Minimum 5 year(s) of experience is required. Educational Qualification : 15 years full ...,"microsoft azure,docker,data modeling,terraform,aws,kubernetes,continuous integration,python"
Cloud Platform Engineer,Accenture,4.0,3-8 Yrs,Not disclosed,Bengaluru,"Project Role :Cloud Platform EngineerProject Role Description :Designs, builds, tests, ...","microsoft azure,technology architecture,docker,terraform,aws,kubernetes,python,vmware"
Cloud Platform Engineer,Accenture,4.0,2-7 Yrs,Not disclosed,Bengaluru,"Project Role :Cloud Platform EngineerProject Role Description :Designs, builds, tests, ...","python,linux internals,docker,bash,microsoft azure devops,c#,kubernetes,github"
Process Planning & Industrial Engineering,Siemens,4.1,0-5 Yrs,Not disclosed,Panaji,Qualifications: . Bachelors degree in Industrial Engineering / mechanical Engineering /...,"Cloud computing,Automation,Data analysis,HVAC,Kaizen,Analytical,Process improvement,Power distribution"
Junior Network Engineer,Corus Infotech,None,0-2 Yrs,Not disclosed,Thiruvananthapuram,Perform the necessary handover procedures in cases where shift work is requiredProvide ...,"Cloud computing,Networking,Operating systems,WAN,Infrastructure,System software,CCNA,Troubleshooting"
Tech Arch Senior Analyst,Accenture,4.0,5-8 Yrs,Not disclosed,Chennai,"Please note that this role may require you to work in rotational shifts"" Qualifications...","architecting,information technology,software testing,infrastructure management,sales,project management,software development,program management"
Application Developer: Cloud Full Stack,IBM,4.1,3-7 Yrs,Not disclosed,Bengaluru,Preferred Technical and Professional Expertise . Creative Problem solving skillsRequire...,"docker,java,rest,microsoft azure,spring boot,kubernetes,microservices,ansible"
Power BI Developer - Freelancer- Support Engineer,Hatigen Consulting Services,None,7-9 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",    Experience developing reports and dashboard with Power BI Desktop & Server.     Wor...,"Cloud computing,Data analysis,Publishing,Machine learning,Healthcare,Application security,Scheduling,SSIS"
Artificial Intelligence Developer -Freelancer- Support Engineer,Hatigen Consulting Services,None,6-8 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",  Ability to write code in Python / R and other relevant programming languages.   Knowl...,"Cloud computing,Data analysis,Consulting,Agile,Data structures,Healthcare,Scrum,Data mining"
Application Developer,Accenture,4.0,0-2 Yrs,Not disclosed,Chennai,"Project Role :Application DeveloperProject Role Description :Design, build and configur...","software development,japanese,japanese language,sap abap,sap hana,c++,python,sap"
