job_title,company_name,rating,experience,salary,location,job_description,skills
Software Developer,Secure Meters,4.1,4-7 Yrs,Not disclosed,Udaipur," We currently have multiple openings, at various levels, in our Senior Validation Engin...","selenium testing,Software services,Selenium,Software testing,Development,Software development,Software"
Content Creator & Writer,Discover Resorts,4.3,2-7 Yrs,4-6 Lacs PA,Pune(Baner),"Bachelors degree in Media, Journalism, English, Marketing, or related field (preferred)...","Content Creation,Creative Writing,Social Media Content Marketing,Graphic Designing,SEO Writing,Project Management,Proof Reading,Social media"
Test Engineer,Qualitykiosk Technologies,3.5,1-4 Yrs,Not disclosed,"Mumbai, Navi Mumbai",A selenium automation tester must develop new test scripts The selenium tester must pre...,"Automation testing,Test scripts,Selenium,Test cases,Case,Automation,Test engineering,Software testing"
Software Developer - MNC,MNC GROUP,,1-6 Yrs,2.75-7.75 Lacs PA,Chennai,"As a Software Developer, you will be responsible for assisting Software Application, Te...","Application Development,Software Development,Software Engineering,Database Handling,Front End Design,Engineering,End,Application"
AffinityX Is Hiring For Freshers/Experienced Graphic Designers,AffinityX,3.0,0-3 Yrs,Not disclosed,Pune(Eon Free Zone  +1),Willing to work in permanent or all geography rotational night shifts (US / CA/AU / NZ/...,"Photoshop,Indesign,Illustrator,Hiring,Graphics,Graphic designing,Design"
Freelance Graphics Designer,Enmain,,0-1 Yrs,Not disclosed,Kochi,Proven experience as a graphic designer or in a similar role,"Graphics,Graphic designing,Illustrator,Social media,Project management,Video editing,Photoshop,Print media"
Test Engineer,Wipro,3.7,3-6 Yrs,Not disclosed,Noida,Provide apt solutions and support as per the requirement . Lists the competencies requi...,"Test Engineering,automation framework,test generation,Test execution,GUI automation,automation reporting,Software testing,Report Automation"
GRAPHIC DESIGNER,Oscar Bio,,0-1 Yrs,Not disclosed,New Delhi,"  Create visual concepts to communicate information. Collaterals will include posters, ...","Cataloguing,Packaging,Design,Graphic designing,Graphics"
Storage Solutions Leader,IBM,4.1,5-10 Yrs,Not disclosed,"Pune, Bengaluru",Required Technical and Professional Expertise Preferred Technical and Professional Expe...,"systems software,technical leadership,solution development,file system,e2e,tcp,application software,c++"
Graphic Designer - IIMJobs.com (Rohini),Info Edge,4.0,0-3 Yrs,4-6 Lacs PA,Hybrid - New Delhi(Rohini)," About Info Edge: We are Info Edge, a pioneer in the Indian internet ecosystem. We help...","Motion Graphics,Graphic Designing,Brochures,Banners,Logo Design,Flyers,Graphics,Motion"
Java Developer (Front-end UI / Spring Boot - Fresher),Zambient Info Systems PVT Limited,,0-1 Yrs,1.25-2.25 Lacs PA,Hyderabad,We are looking for a fresher Java Developer to join our team and work on an established...,"Java Spring Boot,Angularjs,Javascript,Boot,UI,UI development,Java Development,Spring"
Java Developer Fresher,NTT Data Payment Services,3.9,0-1 Yrs,4-8 Lacs PA,"Thane, Navi Mumbai, Mumbai (All Areas)",JD for Java Developer Fresher You must have Hands on experience of OOAD and Design Patt...,"Java,Java Development,J2Ee,Spring Boot,Microservices,Hibernate,Spring,Web Services"
Python Developer,Future Focus Infotech,,4-8 Yrs,"50,000-3 Lacs PA",Thane,Roles and ResponsibilitiesCollaborate with cross-functional teams to identify requireme...,"Python Development,Django,Python,Backend Development,Backend,Development"
Graphic Designer,Testbook,3.6,0-2 Yrs,Not disclosed,New Delhi,The IIT pedigree of the co-founders has attracted some of the brightest minds in the co...,",image editing,posters,corel drawflyers,aftereffects,Design,Corel,Editing"
Graphic Designer,Hostenzo,5.0,0-5 Yrs,Not disclosed,Hybrid - Delhi / NCR,Flexible working hours. . Can work from home or office,"Graphic Designing,Illustrator,Premiere Pro,Flutter,Photoshop,Indesign,Graphics,Design"
Academy - Executive - Marketing,Neev Academy,3.7,1-2 Yrs,Not disclosed,Bengaluru,". Bachelors degree in Marketing, Communications, Business Administration, or related fi...","Media management,Public relations,Brand management,Email marketing,Networking,Social media,Market research,SEO"
Graphic Designer,Hostenzo,5.0,0-5 Yrs,Not disclosed,Hybrid - Delhi / NCR,Flexible working hours. . Can work from home or office,"Graphic Designing,Illustrator,Premiere Pro,Flutter,Photoshop,Indesign,Graphics,Design"
Java Full Stack Developer,Net2Source,,5-10 Yrs,Not disclosed,Hybrid - Chennai,"Strong problem solving, analytical skills, Good communication and presentation skills, ...","Java,Spring Boot,REACT JS,Reacts Js,Microservices,Javascript,Spring,Boot"
Graphic Designer,Mantras2success Consultants,4.4,No fixed duration,Unpaid,Ahmedabad,,
Sr. Python Developer,Photon,4.1,7-12 Yrs,Not disclosed,Chennai,Optimize applications for maximum speed and scalabilityMinimum 7+ yeas of experience in...,"Front end,Version control,GIT,MySQL,Javascript,HTML,Application development,Oracle"
Python Developer,Tech Active Solutions,4.0,1-2 Yrs,Not disclosed,Bengaluru,Requirements . 1-2 years of experience as a Python developer Ability to collaborate on ...,"Health insurance,Career development,Backend,RDBMS,Testing tools,Postgresql,Django,MySQL"
Gatling Performace Test Engineer with Java in Core Banking domain,Capco,3.6,5-8 Yrs,Not disclosed,Bengaluru,Awarded with Consultancy of the year in the British Bank Award and has been ranked Top ...,"banking applicationperformance testing,java,core banking,gatling,testing concepts,Core,Testing Methodology,Concepts"
Cloud Migration Engineer,Accenture,4.0,3-7 Yrs,Not disclosed,Bengaluru,Project Role :Cloud Migration EngineerProject Role Description :Provides assessment of ...,"commvault,linux,microsoft windows,cloud infrastructure,emc,dpm,cloud migration,vmware"
Sales And Marketing Executive,Global Career Academy,5.0,23 Oct - 01 Nov,1.5-3.5 Lacs PA,Bengaluru,"Roles and ResponsibilitiesCreate engaging content for social media platforms, including...","Sales And Business Development,Marketing Strategy,Creative Skills,Marketing Research,Sale conversion ratio,Marketing Management,Advertising Management,Social Media Marketing"
Python Developer,Vayuz Technologies,4.0,7-12 Yrs,Not disclosed,Chennai,Ingesting data from different data sources both real time and batch mode without compro...,"Python,Kafka,Redis,PyTest,DevOps,django,Elasticsearch,Flask Framework"
Marketing Intern Social Media Content Creator (Live Entertainment),Lamc Productions,,0-1 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","LAMC Productions is a dynamic and innovative leader in the live entertainment industry,...","digital marketing,adobe creative suitevideo editing,writing,graphic design softwareediting software,content creation,Design,Social media,Software"
Data Engineer -Python API,Aerial Telecom Solutions (ATS),4.4,7-10 Yrs,15-18 Lacs PA,"Hyderabad, Pune, Bengaluru",Google Cloud Professional Data Engineer CertifiedHave good knowledge in the usage of th...,"SQL Alchemy,PLSQL,Python,SQL,Flask,Data Engineering,Sqlalchemy,API"
Python Developer,Apex 2000,2.7,4-7 Yrs,Not disclosed,Bengaluru,"DevOPS:- Experience in deploying applications using CI / CD tools such as Jenkins, Jfro...","Linux,Machine learning,Integration testing,Data structures,splunk,MongoDB,Windows,Monitoring"
Backend Developers,Alp Consulting,3.3,2-4 Yrs,Not disclosed,Bengaluru,"Essential Skills (Skills without which the person cannot perform the role, limit to a m...","algorithms,java,spring microservices,ci/cd,data structures,agile,Cd,Spring"
99acre.com is hiring For Graphic Designer,Info Edge,4.0,0-3 Yrs,Not disclosed,Noida,BFA / MFA is mandatory. . 1-4 years of Experience in Graphic Designing. Should be able ...,"Graphic Designer,Video Editing,Posters,Print Ads,Banners,Graphic Designing,Photoshop,Logo Design"
Marketing Executive,Him Tech,,0-2 Yrs,Not disclosed,Dehradun,Himtech Consultants is looking for Marketing Executive to join our dynamic team and emb...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Software Engineer III (Java),Walmart,3.9,2-6 Yrs,Not disclosed,Bengaluru,"Demonstrates up-to-date expertise and applies this to the development, execution, and i...","Product management,Cloud computing,Coding,Data structures,Unit testing,Troubleshooting,Information technology,Monitoring"
Java Developer,Capgemini,3.8,4-6 Yrs,Not disclosed,Bengaluru,and Micro-Frontend . Ability to write cross-browser compatible code . Proficiency in bu...,"css,gulp,bootstrap,html,javascript,web services,jsp,java development"
Senior Python Developer,TVM INFOTECH PVT LTD,4.2,7-10 Yrs,18-27.5 Lacs PA,Hybrid - Bengaluru,Must be a Strong Python OOP developer Knowledge and experience on JavaScripts/ CSS No S...,"Django,Django Framework,Python Development,Oops Programming,Agile Methodology,NoSQL,Github,Gitlab"
PYTHON AUTOMATION TESTING ENGINEER,Capgemini,3.8,6-9 Yrs,Not disclosed,Bengaluru,"Mandatory Skills - . Python Automation Testing "" Hands-on experience in Python Automati...","python,software testing,automation testing,protocol testing,python testing,rest,github,c"
GCP DevOps Engineer,Firm in IT Services Sector,,3-7 Yrs,Not disclosed,"Hybrid - Hyderabad, Chennai(Chennai Central RS), Bengaluru","GCP associate or professional Certifications, HashiCorp Certified: Terraform Associate ...","Terraform,Bigquery,Devops,Gcp Cloud,Kubernetes,Jenkins,Ci Cd Pipeline,Docker"
Application Developer,Accenture,4.0,0-2 Yrs,Not disclosed,Chennai,Minimum 0-2 year(s) of experience is required. Educational Qualification : 15 years ful...,"software development,epic,database management,java,agile,c++,order management,jdbc"
Embedded Engineer,Global Pharma Tek,3.1,3-6 Yrs,Not disclosed,Bengaluru,Proficient understanding of code versioning tools such as Git . 3 to 6 years of strong ...,"C++,GIT,Debugging,Agile,Firmware,Unit testing,Troubleshooting,Lotus"
Java Developer (Product Based - FTE),CA One Tech ,3.8,3-8 Yrs,10-20 Lacs PA,"Hybrid - Hyderabad, Chennai, Bengaluru",Experience with security in service-oriented architectures and web services . Demonstra...,"Java,Spring Boot,Microservices,Java Servlets,Hibernate,Java Web Services,J2Ee,JEE"
Website Marketing Executives,Blue Moon Marketing,,0-2 Yrs,Not disclosed,New Delhi,Blue Moon Marketing is looking for Website Marketing Executives to join our dynamic tea...,"Marketing Executive,Web marketing,Marketing,Web technologies"
Marketing Intern Social Media Content Creator (Live Entertainment),Lamc Productions,,0-1 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","LAMC Productions is a dynamic and innovative leader in the live entertainment industry,...","digital marketing,adobe creative suitevideo editing,writing,graphic design softwareediting software,content creation,Design,Social media,Software"
Backend Developer,Tecqubes Technologies,4.4,1-3 Yrs,Not disclosed,Chennai,Experience With Elastic Search Or Solr Is PreferredBasics understanding of cloud infras...,",spring security,spring data,springboot,nosql,Backend,Backend Development,Spring Boot"
Content Creator,Buddys Infotech,,0-3 Yrs,Not disclosed,New Delhi,This position is only open to individuals who work from the office and reside in DelhiM...,"Content strategy,Media management,Social marketing,digital content,Social media,Scheduling,content marketing,Digital marketing"
Graphic Designer,Metapercept Information Solutions Consulting,,0-2 Yrs,Not disclosed,Pune, Study design briefs and determine requirements.Schedule projects and define budget con...,"Graphics,Graphic designing,Technical writing,Illustrator,Instructional design,Consulting,HTTP,professional services"
Senior Python Developer + Devops,Winning Edge,2.5,8-12 Yrs,Not disclosed,Bengaluru,"year (bachelors) degree in computer science, software engineering, or similar fieldPrac...","Django,FastAPI,AWS,Python,Flask,Jenkins,Docker,Github"
Hiring | Python Software Developer | Global MNC,Global MNC,,8-12 Yrs,Not disclosed,"Chennai, Coimbatore, Bengaluru",Educational Qualification : Minimum 15 years full time of education Engineering Graduat...,"Python,Logistic Regression,Decision Tree,Power Bi,SVM,Tableau,Machine Learning,Ml Algorithms"
Java Developer,Synergy Connect Data Innovations,4.9,2-6 Yrs,Not disclosed,Mumbai,"  ava & Sr. Java Developers: (Skill Set: Core JAVA, Spring-hibernate framework, Databas...","Training,Coding,Deployment,Agile methodology,Testing,Software testing,Java,Java Development"
SAIL Embedded Platform Engineer- Software,"Qualcomm Technologies, Inc",3.9,2-4 Yrs,Not disclosed,Bengaluru,"Minimum Qualifications: . Bachelors degree in Engineering, Information Systems, Compute...","RTOS,AUTOSAR,Automation,C++,Prototype,Hardware design,Ethernet,SPI"
Marketing Intern Social Media Content Creator (Live Entertainment),Lamc Productions,,0-1 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","LAMC Productions is a dynamic and innovative leader in the live entertainment industry,...","digital marketing,adobe creative suitevideo editing,writing,graphic design softwareediting software,content creation,Design,Social media,Software"
CONTENT CREATOR,Kilonewtons,,0-3 Yrs,Not disclosed,Mumbai,"To be successful in this role, you should have experience with digital publishing and g...","Content management,Publishing,PDF,Web technologies,Time management,Management systems,Social media,Wordpress"
CONTENT CREATOR,Kilonewtons,,0-3 Yrs,Not disclosed,Mumbai,"To be successful in this role, you should have experience with digital publishing and g...","Content management,Publishing,PDF,Web technologies,Time management,Management systems,Social media,Wordpress"
Backend Developer,IBM,4.1,2-4 Yrs,Not disclosed,Bengaluru,Your Role and ResponsibilitiesWe are looking for a developer highly interested in devel...,"container,algorithms,hsm,linux,container orchestration,rest,kubernetes,ubuntu"
Marketing Executive/ Centre Manager,Npdd House,,1-2 Yrs,Not disclosed,Gurugram,Designation Marketing Executive/ Centre Manager Qualification BCom / BBA/MBA / BSc/MSc ...,"Training,Email marketing,Field marketing,AutoCAD,Social media,CAD,Marketing campaigns,Market research"
Application Architect,Accenture,4.0,12-17 Yrs,Not disclosed,"Pune, Bengaluru",Project Role :Application ArchitectProject Role Description :Provide functional and/or ...,"application system,manufacturing processes,ssi,manufacturing,manufacturing operations,c#,enterprise applications,enterprise architecture"
Application Support Engineer,Accenture,4.0,0-2 Yrs,Not disclosed,Pune,Project Role :Application Support EngineerProject Role Description :Act as software det...,"python,docker,infrastructure,terraform,cloud computing,kubernetes,redhat linux,networking"
Content Creator / Writer,SafEarth Renewables ,4.8,2-7 Yrs,3.5-6 Lacs PA,"New Delhi(Okhla), Bengaluru(Koramangala), Delhi / NCR",. Bachelors Degree in Mass Communication or relevant field Preferred candidate profile ...,"Content Writing,Content Creation,Blogs,Content Marketing,Articles,Proof Reading,Blog Writing,communications"
Backend Developer,IBM,4.1,2-7 Yrs,Not disclosed,Bengaluru,Available for on-call shifts during daytime hours and weekendsAll of this will take pla...,"Backend Development,continuous integration,kubernetes,golang,qemu,smb,ci/cd,docker"
Java Developer,Azentio Software,3.2,2-5 Yrs,5-10 Lacs PA,"Chennai, Bengaluru",Bachelors / masters degree in computer science or a related field2 to 5 years of experi...,"java,microservice,hibernate,springboot,microservices,Java Development,Development,Spring Boot"
Content Creator & Writer,Discover Resorts,4.3,2-7 Yrs,4-6 Lacs PA,Pune(Baner),"Bachelors degree in Media, Journalism, English, Marketing, or related field (preferred)...","Content Creation,Creative Writing,Social Media Content Marketing,Graphic Designing,SEO Writing,Project Management,Proof Reading,Social media"
Embedded Engineer,D Source,,0-2 Yrs,Not disclosed,Pune,. Must Have Embedded Experience Must Be Be Electronics Candidate . Must Have Active Par...,"Embedded C,Construction,Excel,Product service,Programming,Electronics,MS Word,engineering procurement"
Python Web Developer,Visionyle Solutions,3.9,5-8 Yrs,Not disclosed,"Hyderabad, Pune, Bengaluru",Able to integrate multiple data sources and databases into one system . Understanding o...,"Python,security compliance,JavaScript,HTML5,software quality assurance,ORM,CSS3,Quality assurance"
Lead Software Engineer(Cloud DevOps),Wolters Kluwer - Medknow Publications,,10-12 Yrs,Not disclosed,Chennai,"  We are seeking a talented, collaborative, high-energy engineering professional with e...","Linux,devops,Configuration management,Shell scripting,Incident management,Windows,Troubleshooting,Monitoring"
Embedded Engineer,Pramana,2.5,1-5 Yrs,Not disclosed,Bengaluru,Bachelors or Masters degree in Electronics and Communication . 2+ years of experience i...,"c++,microcontroller,python,fpga,microprocessors,embedded systems development,verilog,communication skills"
Graphic Designer,Metapercept Information Solutions Consulting,,0-2 Yrs,Not disclosed,Pune, Study design briefs and determine requirements.Schedule projects and define budget con...,"Graphics,Graphic designing,Technical writing,Illustrator,Instructional design,Consulting,HTTP,professional services"
Content Creator & Writer,Discover Resorts,4.3,2-7 Yrs,4-6 Lacs PA,Pune(Baner),"Bachelors degree in Media, Journalism, English, Marketing, or related field (preferred)...","Content Creation,Creative Writing,Social Media Content Marketing,Graphic Designing,SEO Writing,Project Management,Proof Reading,Social media"
Backend Developer,JK Technology Services,,1-4 Yrs,Not disclosed,Bengaluru,Good understanding of REST API design patterns Experience with AWS technologies such as...,"Backend,GIT,Web technologies,Architecture,Unit testing,JIRA,AWS,microservices"
Test Engineer job opening  For Multiple testing skills,Level 5 MNC ,,4-9 Yrs,Not disclosed,"Hybrid - Pune, Chennai, Coimbatore",Strong script writing experience in automation tools like Selenium and good knowledge i...,"Automation Testing,Performance Testing,Python Testing,API Testing,Mobile Testing,Appium,Selenium Automation,DWH Testing"
AI Multimedia Creator / AI Designer / AI Content Generation Specialist,Ultra Media and Entertainment,3.4,0-3 Yrs,2.25-5 Lacs PA,Mumbai(Andheri West),Roles and ResponsibilitiesDevelop creative concepts for multimedia projects using AI to...,"Designer,Content Creation,AI Content Creation,Artificial Intelligence,Multimedia,Design,Content Generation,Generation"
Freelance Graphics Designer,Enmain,,0-1 Yrs,Not disclosed,Kozhikode,Proven experience as a graphic designer or in a similar role,"Graphics,Graphic designing,Illustrator,Social media,Project management,Video editing,Photoshop,Print media"
Embedded Hardware Design Engineer,Global Pharma Tek,3.1,5-7 Yrs,Not disclosed,Chennai,"Completion of a Masters Degree in Electrical Engineering, Electronics Engineering or si...","Digital electronics,Analog,Hardware design,Intellectual property,Electronics,Power electronics,New product development,Troubleshooting"
Backend Developer,Adani Group,3.9,5-8 Yrs,Not disclosed,Ahmedabad,You proactively support knowledge-sharing and build good working relationships within t...,"Django,Python Development,restapi,Python,Backend,Development,Rest,Backend Development"
Marketing Executive,Tablets India Ltd.,4.0,1-4 Yrs,Not disclosed,Mumbai,Tablets India Ltd. is looking for Marketing Executive to join our dynamic team and emba...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Jr Embedded Hardware Design Engg,Primohunt Corporate,,0-3 Yrs,Not disclosed,Mumbai,"  Qualification:   BE in Electronics, Electrical or Instrumentation    Job description:...","EMI,Simulation,USB,Circuit designing,Hardware design,automotive electronics,Instrumentation,PPAP"
Backend Developer,IBM,4.1,1-3 Yrs,Not disclosed,Bengaluru,Available for on-call shifts during daytime hours and weekendsAll of this will take pla...,"golang,docker,system administration,git,container orchestration,continuous integration,kubernetes,qemu"
TEST ENGINEER,Godigi Infotech,,0-1 Yrs,Not disclosed,Pune,  Meeting with the product design team to determine product testing parameters.   Writi...,"Automation testing,Manual testing,Automation tools,QTP,Manual,Automation,Tools,Test engineering"
Sr. Java Developer,Quest Global Technologies,4.0,4-8 Yrs,Not disclosed,Pune,. Must Have Skill-  - Must have knowledge of microservices architecture - Should be a T...,"Hibernate,GIT,MySQL,Consulting,Scrum,JPA,Unit testing,SDLC"
Marketing Executive,Spartan Groups,,0-2 Yrs,2.5-3.5 Lacs PA,Jabalpur(Madan Mahal),Promoting brands and increase the sales through Advertising and Brand promotion. On the...,"Communication Skills,Presentation Skills,Creative Skills,Time Management,Team Management Skills,Business Communication Skills,Convincing Power,Leadership Skills"
Python Developer,Our client is a IT Service and Consulting company,,5-10 Yrs,Not disclosed,Bengaluru,"Implement encryption, authentication, and authorization mechanisms as requiredExperienc...","Python,TypeScript,software development,IAM,SQS,Kinesis,CloudWatch,Django"
Senior Cloud Manager,Decimal Point Analytics,3.1,8-13 Yrs,16-20 Lacs PA,"Gandhinagar, Nashik","Seeking a Cloud Architect with expertise in designing solutions on AWS, Azure, and Goog...","Compliance,Ci/Cd,Cloud Infrastructure,Cloud Platforms,AWS,Cloud Security,Cost Management,Cloud Architecture"
AI Multimedia Creator / AI Designer / AI Content Generation Specialist,Ultra Media and Entertainment,3.4,0-3 Yrs,2.25-5 Lacs PA,Mumbai(Andheri West),Roles and ResponsibilitiesDevelop creative concepts for multimedia projects using AI to...,"Designer,Content Creation,AI Content Creation,Artificial Intelligence,Multimedia,Design,Content Generation,Generation"
Graphic Designer,SV Prints,,0-2 Yrs,1.75-2.5 Lacs PA,Chennai,Designing pharma artworks and aligning jobs in Corel draw,"Corel Draw,Illustrator,Photoshop,Graphic Designing,Graphics,Draw,Corel,Design"
Software Developer,Larsen & Toubro (L&T),3.6,1-3 Yrs,Not disclosed,Vadodara,"Proven analytical and problem solving, architecture and design skills requiredCandidate...","object-oriented software development,Java Script,.Net Framework/ .Net Core/ ASP.Net MVC,ADO.Net/ Entity Framework and LINQ,Angular JS,jQuery,JSON,React JS"
Software Developer,Aimsoft,3.6,0-2 Yrs,Not disclosed,"Trivandrum/Thiruvananthapuram, Thiruvananthapuram",Skill Set Required: . . .  Good Knowledge of object oriented programming ASP.NET. . .,"html css,act,php,object oriented programming,net,software developer,ajax,javascript"
Senior Expert Python Developer,DATATERRAIN LTD,4.2,8-13 Yrs,Not disclosed,Chennai,Bachelors degree in Computer Science or Proven experience as a Python Developer . Stron...,"Selection process,Quality standards,data science,Django,Web development,Cloud,Process quality,Application software"
99acres.com is hiring For Graphic Designer!,Info Edge,4.0,0-3 Yrs,Not disclosed,Noida,BFA / MFA is mandatoryWorking closely with the product and technical teams to ensure co...,"graphic designer,Posters,Brochures,adobe photoshop,Banners,Graphic Designing,Logo Design,Indesign"
AWS Cloud DevOps Lead,Umbrella Infocare,4.3,8-12 Yrs,Not disclosed,Mumbai,Bachelors degree & AWS Certified  You will lead our team of 10-15 DevOps and cloud engi...,"Cloud computing,GIT,Analytical,Social media,Information security,HTML,Budgeting,AWS"
Marketing Executive,Evam Tech Labs,5.0,3-7 Yrs,4-8 Lacs PA,Kolkata,"Bachelors degree in Marketing, Business Administration, or a related fieldExperience in...","Sales Support,Campaign Management,Industrial Coatings,Market Analysis,Market Research,Digital Marketing,Sales,Industrial"
Content Creator - Learning Management Systems,Infosearch Bpo Services,4.1,0-2 Yrs,Not disclosed,Chennai,. Utilise various multimedia tools to create high-quality videos and visual content tha...,"BPO,Corporate training,LMS,Management systems,Instructional design,Project management,HR,Training and Development"
Test Engineer,Qualitykiosk Technologies,3.5,1-3 Yrs,Not disclosed,"Mumbai, Navi Mumbai",QualityKiosk is looking for Test Engineer to join our dynamic team and embark on a rewa...,"software testing,regression testing,automation testing,test cases,manual testing,smoke testing,functional testing,test engineering"
Content Creator / Writer,SafEarth Renewables ,4.8,2-7 Yrs,3.5-6 Lacs PA,"New Delhi(Okhla), Bengaluru(Koramangala), Delhi / NCR",. Bachelors Degree in Mass Communication or relevant field Preferred candidate profile ...,"Content Writing,Content Creation,Blogs,Content Marketing,Articles,Proof Reading,Blog Writing,communications"
Content Creators / Writers,Marvist Consulting Pvt Ltd,,2-7 Yrs,Not disclosed,Hyderabad,"Writing material should be informative, useful, and quickly written Should structure co...","Content Creators / Writers,Content writing,Content creation,Writing,Content"
Test Engineer job opening  For Multiple testing skills,Level 5 MNC ,,4-9 Yrs,Not disclosed,"Hybrid - Pune, Chennai, Coimbatore",Strong script writing experience in automation tools like Selenium and good knowledge i...,"Automation Testing,Performance Testing,Python Testing,API Testing,Mobile Testing,Appium,Selenium Automation,DWH Testing"
Software Engineer Embedded Research Engineer,Nest Digital,3.5,1-5 Yrs,Not disclosed,Bengaluru,"Role Summary/Purpose. As an Embedded Research Engineer, candidate should own the alloca...","matlab,python,embedded software,signal processing,scilab,signalling,coordination,communication skills"
Senior Java Developer,Avisys Services,2.8,2-7 Yrs,Not disclosed,Pune,"Experience of RDBMS (preferably PostgreSQL), Mysql, basic SQL is must","JMS,Hibernate,Core Java,Linux,RDBMS,Postgresql,MySQL,JDBC"
Software Developer,Siemens,4.1,4-6 Yrs,Not disclosed,Bengaluru,Bachelor s degree or equivalent experience requiredRequired skills to have for the succ...,"Software testing,C++,Automation,Medical devices,Software development,Coding,Cloud,Customer service"
Test and Verification Engineer,Philips,3.9,3-6 Yrs,Not disclosed,Pune,"Batchelors or Masters degree in electronics, Electrical, mechatronics engineeringExperi...",",python,automation testing,manufacturing,test designrs485,Automation,Verification,Software testing"
Java Developer,Oracle,3.7,4-9 Yrs,Not disclosed,"Hyderabad, Bengaluru","Looking for a full stack developer who is ready to work on ""high-in-demand"" database ma...","Java,Core Java,full stack development,MySQL,Agile,Oracle,microservices,Fullstack Development"
Test Engineer,Callstreet Global Services,4.3,2-6 Yrs,Not disclosed,Chennai,"Job_Description"":""  A software quality engineer is responsible for designing test scena...","Automation,Test case execution,Manual testing,MIS,Black Box Testing,Test scenarios,Test cases,software quality"
Python Developer Lead,Dwara Solutions,,5-10 Yrs,Not disclosed,"Hubli, Bengaluru",Python DeveloperMachine LearningLeadjAVA SCRIPT,"python,Javascript,Machine Learning,Development,Machine"
Software Developer,IBM,4.1,2-5 Yrs,Not disclosed,Kochi,"Your Role and ResponsibilitiesAs a key member of our dynamic team, you will play a vita...","sql,java,python,software development,javascript,algorithms,css,web application"
Graphic Designer,Netbrain Technologies,4.8,0-3 Yrs,Not disclosed,Hyderabad,"Youll work closely with engineers, product managers, and marketing teams to develop vis...","technical illustration,solid works,graphic designingsketching,photoshop,communication skills,Design,Graphic designing,Graphics"
ServiceNow Test Engineer,Capgemini,3.8,6-9 Yrs,Not disclosed,Bengaluru,ServiceNow Certified Systems Administration (CSA) certificationServiceNow Certified App...,"test cases,test engineering,servicenow,user acceptance testing,testing methodologies,software testing,regression testing,automation testing"
Graphic Designer,Mantras2success Consultants,4.4,No fixed duration,Unpaid,Ahmedabad,,
Backend Developer,Drip Capital,3.9,1-3 Yrs,Not disclosed,Mumbai,"3+ years of relevant work experience of building low latency distributed systems, that ...",",python,java,codeigniter,golangspring,Backend,Development,Backend Development"
Java Developer,Service based Corporate in B2B IT Services Domain,,4-8 Yrs,9-12 Lacs PA,Bhubaneswar,"Experience in Spring boot, unit testing, Junit and Mockito Ensure code meets the requir...","Java,Spring Boot,Microservices,NoSQL,MySQL,Kafka,J2Ee,Boot"
Graphic Designer,Testbook,3.6,0-2 Yrs,Not disclosed,New Delhi,The IIT pedigree of the co-founders has attracted some of the brightest minds in the co...,",image editing,posters,corel drawflyers,aftereffects,Design,Corel,Editing"
Backend Developer,Nao Medical,1.0,0-3 Yrs,Not disclosed,New Delhi,"Bachelor s degree in Computer Science, Information Technology, Engineering, or a relate...","Computer science,Backend,Front end,MySQL,Web development,Javascript,Healthcare,Windows"
Embedded Engineer,Embiot Technologies,4.9,1-4 Yrs,Not disclosed,Bengaluru,Desired candidate should have know involving in the technical team of Embedded Engineers,"Packaging,Linux device drivers,Device drivers,Devices,Driving,Drives,Linux,Embedded systems"
Test Engineer job opening  For Multiple testing skills,Level 5 MNC ,,4-9 Yrs,Not disclosed,"Hybrid - Pune, Chennai, Coimbatore",Strong script writing experience in automation tools like Selenium and good knowledge i...,"Automation Testing,Performance Testing,Python Testing,API Testing,Mobile Testing,Appium,Selenium Automation,DWH Testing"
Marketing Executive,Raj Hospital,4.1,0-2 Yrs,Not disclosed,Ranchi,"Execute the marketing strategy, Social media management, Maintaining client relations, ...","Camp Management,Branding And Marketing,Marketing Operations,Database Management,Revenue Management,Hospital Marketing,Operations,Revenue"
Senior Security Engineer,Ford,4.5,2-7 Yrs,Not disclosed,Chennai,A relevant Bachelors or Master s Degree in engineering / computer applicationsThe inter...,"Symantec,Cloud computing,Automation,Application support,cyber security,Security services,microsoft,Business solutions"
Graphic Designer,Kalvi Career Education,,0-5 Yrs,Not disclosed,Bengaluru(HSR Layout),Relevant experience as a graphic designer in marketing or content creationGood understa...,"Graphic Designing,Visualiser,Communication Skills,Time Management,Creative Designing,Effective multi-tasking,Proficiency with desktop design tools,Photoshop"
Software Developer,Lifo Technologies,3.6,2-4 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","   You will be responsible for designing, developing, testing, debugging, and maintaini...","Debugging,Programming,Application software,Testing,Software,Program,Software development,Development"
